First_Name,Last_Name,Email,Customer_ID,Senior_Citizen,Tenure_Month,Phone_Service,Internet_Service,Contract_Type,Payment_Method,Monthly_Charges,Total_Charges,Churn_Status
Verilink,2684-EIWEO,2684-eiweo@verilink-test.com,2684-EIWEO,1,30,Yes,Fiber optic,Month-to-month,Credit card (automatic),91.7,2758.15,Yes
Verilink,2753-JMMCV,2753-jmmcv@verilink-test.com,2753-JMMCV,0,65,Yes,DSL,Two year,Credit card (automatic),74.2,4805.65,No
Verilink,6439-GTPCA,6439-gtpca@verilink-test.com,6439-GTPCA,0,45,Yes,Fiber optic,Month-to-month,Electronic check,87.25,3941.7,Yes
Verilink,6621-YOBKI,6621-yobki@verilink-test.com,6621-YOBKI,0,5,Yes,No,Month-to-month,Mailed check,20.35,92.75,No
Verilink,1216-JWVUX,1216-jwvux@verilink-test.com,1216-JWVUX,0,25,Yes,Fiber optic,Month-to-month,Electronic check,75.5,1901.05,No
Verilink,7564-GHCVB,7564-ghcvb@verilink-test.com,7564-GHCVB,0,72,Yes,Fiber optic,Two year,Bank transfer (automatic),79.05,5730.7,No
Verilink,1173-NOEYG,1173-noeyg@verilink-test.com,1173-NOEYG,0,27,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),90.15,2423.4,No
Verilink,7595-EHCDL,7595-ehcdl@verilink-test.com,7595-EHCDL,0,32,No,DSL,Month-to-month,Credit card (automatic),50.6,1653.45,No
Verilink,6647-ZEDXT,6647-zedxt@verilink-test.com,6647-ZEDXT,0,30,Yes,Fiber optic,One year,Credit card (automatic),110.45,3327.05,No
Verilink,2521-NPUZR,2521-npuzr@verilink-test.com,2521-NPUZR,0,70,Yes,Fiber optic,Two year,Credit card (automatic),101,7085.5,No
Verilink,1307-TVUFB,1307-tvufb@verilink-test.com,1307-TVUFB,1,42,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),79.35,3344.1,No
Verilink,7503-MIOGA,7503-mioga@verilink-test.com,7503-MIOGA,1,72,Yes,DSL,Two year,Bank transfer (automatic),89.85,6697.35,No
Verilink,4381-MHQDC,4381-mhqdc@verilink-test.com,4381-MHQDC,0,47,Yes,DSL,Two year,Mailed check,65,2879.9,No
Verilink,6923-JHPMP,6923-jhpmp@verilink-test.com,6923-JHPMP,0,2,Yes,Fiber optic,Month-to-month,Electronic check,80.45,137.1,No
Verilink,5138-WVKYJ,5138-wvkyj@verilink-test.com,5138-WVKYJ,0,10,Yes,Fiber optic,Month-to-month,Electronic check,98.55,1008.55,Yes
Verilink,4018-PPNDW,4018-ppndw@verilink-test.com,4018-PPNDW,0,61,Yes,No,Two year,Mailed check,24.1,1551.6,No
Verilink,1635-FJFCC,1635-fjfcc@verilink-test.com,1635-FJFCC,0,5,Yes,DSL,Month-to-month,Credit card (automatic),44.05,202.15,No
Verilink,2499-AJYUA,2499-ajyua@verilink-test.com,2499-AJYUA,1,72,Yes,Fiber optic,Two year,Credit card (automatic),110.8,7882.25,No
Verilink,6919-ELBGL,6919-elbgl@verilink-test.com,6919-ELBGL,1,72,Yes,Fiber optic,Two year,Bank transfer (automatic),114.95,8196.4,No
Verilink,3966-HRMZA,3966-hrmza@verilink-test.com,3966-HRMZA,1,3,Yes,Fiber optic,Month-to-month,Mailed check,75.05,202.9,No
Verilink,6425-JWTDV,6425-jwtdv@verilink-test.com,6425-JWTDV,0,48,Yes,No,Two year,Mailed check,19.25,855.1,No
Verilink,8405-IGQFX,8405-igqfx@verilink-test.com,8405-IGQFX,0,63,Yes,Fiber optic,One year,Credit card (automatic),90.05,5817,No
Verilink,8224-IVVPA,8224-ivvpa@verilink-test.com,8224-IVVPA,0,27,Yes,DSL,Month-to-month,Mailed check,56.7,1652.95,No
Verilink,9477-LGWQI,9477-lgwqi@verilink-test.com,9477-LGWQI,0,70,Yes,DSL,Two year,Credit card (automatic),80.15,5600.15,No
Verilink,1410-RSCMR,1410-rscmr@verilink-test.com,1410-RSCMR,0,7,Yes,DSL,Month-to-month,Credit card (automatic),71.35,515.75,No
Verilink,3115-CZMZD,3115-czmzd@verilink-test.com,3115-CZMZD,0,0,Yes,No,Two year,Mailed check,20.25, ,No
Verilink,0139-IVFJG,0139-ivfjg@verilink-test.com,0139-IVFJG,0,2,Yes,Fiber optic,Month-to-month,Electronic check,90.35,190.5,No
Verilink,6683-VLCTZ,6683-vlctz@verilink-test.com,6683-VLCTZ,1,20,Yes,Fiber optic,Month-to-month,Electronic check,98.55,1842.8,Yes
Verilink,5730-DBDSI,5730-dbdsi@verilink-test.com,5730-DBDSI,0,66,Yes,No,Two year,Bank transfer (automatic),19.7,1253.8,No
Verilink,0030-FNXPP,0030-fnxpp@verilink-test.com,0030-FNXPP,0,3,Yes,No,Month-to-month,Mailed check,19.85,57.2,No
Verilink,2189-WWOEW,2189-wwoew@verilink-test.com,2189-WWOEW,0,15,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),85.9,1269.55,Yes
Verilink,5684-FJVYR,5684-fjvyr@verilink-test.com,5684-FJVYR,0,72,Yes,Fiber optic,Two year,Bank transfer (automatic),90.35,6563.4,No
Verilink,4013-GUXND,4013-guxnd@verilink-test.com,4013-GUXND,0,1,Yes,No,Month-to-month,Mailed check,20.8,20.8,No
Verilink,1894-IGFSG,1894-igfsg@verilink-test.com,1894-IGFSG,0,22,Yes,Fiber optic,Month-to-month,Electronic check,89.25,1907.85,Yes
Verilink,7379-POKDZ,7379-pokdz@verilink-test.com,7379-POKDZ,0,3,Yes,Fiber optic,Month-to-month,Electronic check,70.3,208.85,Yes
Verilink,1266-NZYUI,1266-nzyui@verilink-test.com,1266-NZYUI,0,72,Yes,DSL,Two year,Bank transfer (automatic),66.85,4758.8,No
Verilink,7969-FFOWG,7969-ffowg@verilink-test.com,7969-FFOWG,0,65,Yes,No,Two year,Mailed check,19.9,1292.6,No
Verilink,4718-DHSMV,4718-dhsmv@verilink-test.com,4718-DHSMV,0,11,No,DSL,Month-to-month,Mailed check,35.8,363.15,No
Verilink,5175-WLYXL,5175-wlyxl@verilink-test.com,5175-WLYXL,0,22,Yes,Fiber optic,Month-to-month,Mailed check,78.85,1600.25,No
Verilink,7817-OMJNA,7817-omjna@verilink-test.com,7817-OMJNA,0,14,Yes,No,One year,Bank transfer (automatic),20.4,275.7,No
Verilink,8728-SKJLR,8728-skjlr@verilink-test.com,8728-SKJLR,0,41,Yes,Fiber optic,Month-to-month,Electronic check,74.25,3089.1,No
Verilink,3137-NYQQI,3137-nyqqi@verilink-test.com,3137-NYQQI,0,17,Yes,DSL,One year,Mailed check,64.8,1175.6,No
Verilink,7706-DZNKK,7706-dznkk@verilink-test.com,7706-DZNKK,0,11,Yes,No,Month-to-month,Credit card (automatic),20.45,237.3,No
Verilink,0236-HFWSV,0236-hfwsv@verilink-test.com,0236-HFWSV,0,15,Yes,Fiber optic,Month-to-month,Electronic check,93.35,1444.65,Yes
Verilink,3900-AQPHZ,3900-aqphz@verilink-test.com,3900-AQPHZ,0,1,Yes,No,Month-to-month,Mailed check,19.9,19.9,Yes
Verilink,5842-POCOP,5842-pocop@verilink-test.com,5842-POCOP,0,5,Yes,Fiber optic,Month-to-month,Mailed check,88.9,454.15,Yes
Verilink,2037-XJFUP,2037-xjfup@verilink-test.com,2037-XJFUP,0,33,Yes,Fiber optic,One year,Electronic check,95.8,3036.75,Yes
Verilink,8823-RLPWL,8823-rlpwl@verilink-test.com,8823-RLPWL,0,72,Yes,Fiber optic,Two year,Credit card (automatic),110.65,8065.65,No
Verilink,9505-SQFSW,9505-sqfsw@verilink-test.com,9505-SQFSW,0,3,No,DSL,Month-to-month,Mailed check,40.3,92.5,No
Verilink,7314-OXENN,7314-oxenn@verilink-test.com,7314-OXENN,0,2,Yes,Fiber optic,Month-to-month,Electronic check,82,184.65,Yes
Verilink,3758-CKOQL,3758-ckoql@verilink-test.com,3758-CKOQL,0,59,Yes,Fiber optic,One year,Credit card (automatic),107,6152.3,No
Verilink,0322-CHQRU,0322-chqru@verilink-test.com,0322-CHQRU,0,2,Yes,DSL,Month-to-month,Electronic check,45.35,89.5,Yes
Verilink,5676-CFLYY,5676-cflyy@verilink-test.com,5676-CFLYY,0,71,Yes,DSL,Two year,Credit card (automatic),73.35,5154.5,No
Verilink,7521-AFHAB,7521-afhab@verilink-test.com,7521-AFHAB,0,5,Yes,DSL,Month-to-month,Mailed check,44.8,220.45,No
Verilink,0285-INHLN,0285-inhln@verilink-test.com,0285-INHLN,0,27,Yes,DSL,Month-to-month,Credit card (automatic),54.75,1510.3,No
Verilink,4678-DVQEO,4678-dvqeo@verilink-test.com,4678-DVQEO,0,1,Yes,DSL,Month-to-month,Electronic check,52.2,52.2,Yes
Verilink,5125-CNDSP,5125-cndsp@verilink-test.com,5125-CNDSP,0,63,No,DSL,One year,Bank transfer (automatic),40.6,2588.95,No
Verilink,0691-IFBQW,0691-ifbqw@verilink-test.com,0691-IFBQW,1,46,Yes,Fiber optic,One year,Electronic check,110,4874.8,Yes
Verilink,4992-LTJNE,4992-ltjne@verilink-test.com,4992-LTJNE,0,72,Yes,DSL,Two year,Bank transfer (automatic),55.3,3983.6,No
Verilink,2202-OUTMO,2202-outmo@verilink-test.com,2202-OUTMO,0,34,Yes,DSL,Month-to-month,Bank transfer (automatic),60.85,2003.6,No
Verilink,0810-BDHAW,0810-bdhaw@verilink-test.com,0810-BDHAW,0,24,Yes,DSL,One year,Electronic check,78.4,1832.4,No
Verilink,0229-LFJAF,0229-lfjaf@verilink-test.com,0229-LFJAF,0,72,Yes,DSL,Two year,Bank transfer (automatic),69.65,4908.25,No
Verilink,7131-ZQZNK,7131-zqznk@verilink-test.com,7131-ZQZNK,0,60,No,DSL,Two year,Credit card (automatic),59.85,3590.2,No
Verilink,3442-ZHHCC,3442-zhhcc@verilink-test.com,3442-ZHHCC,0,68,Yes,DSL,One year,Credit card (automatic),76.9,5023,No
Verilink,5726-CVNYA,5726-cvnya@verilink-test.com,5726-CVNYA,0,8,Yes,No,Two year,Mailed check,19.85,146.6,No
Verilink,9871-ELEYA,9871-eleya@verilink-test.com,9871-ELEYA,0,34,Yes,DSL,Two year,Credit card (automatic),67.65,2339.3,No
Verilink,4257-GAESD,4257-gaesd@verilink-test.com,4257-GAESD,0,6,No,DSL,Month-to-month,Credit card (automatic),45,298.7,No
Verilink,5173-WXOQV,5173-wxoqv@verilink-test.com,5173-WXOQV,0,2,Yes,DSL,Month-to-month,Mailed check,64.2,143.65,No
Verilink,2040-OBMLJ,2040-obmlj@verilink-test.com,2040-OBMLJ,0,31,Yes,Fiber optic,One year,Credit card (automatic),81.7,2548.65,No
Verilink,6286-ZHAOK,6286-zhaok@verilink-test.com,6286-ZHAOK,0,20,Yes,No,Month-to-month,Bank transfer (automatic),25.55,507.4,No
Verilink,3807-XHCJH,3807-xhcjh@verilink-test.com,3807-XHCJH,0,1,Yes,No,Month-to-month,Electronic check,20,20,No
Verilink,3009-JWMPU,3009-jwmpu@verilink-test.com,3009-JWMPU,0,62,Yes,Fiber optic,One year,Electronic check,96.75,6125.4,Yes
Verilink,5671-RQRLP,5671-rqrlp@verilink-test.com,5671-RQRLP,1,70,Yes,Fiber optic,Two year,Credit card (automatic),75.65,5411.4,No
Verilink,1450-GALXR,1450-galxr@verilink-test.com,1450-GALXR,0,10,Yes,Fiber optic,Month-to-month,Electronic check,98.5,1058.25,Yes
Verilink,8859-AXJZP,8859-axjzp@verilink-test.com,8859-AXJZP,0,39,Yes,No,Two year,Mailed check,23.8,903.8,No
Verilink,3174-AKMAS,3174-akmas@verilink-test.com,3174-AKMAS,0,46,Yes,DSL,Two year,Credit card (automatic),64.2,3009.5,No
Verilink,3138-BKYAV,3138-bkyav@verilink-test.com,3138-BKYAV,0,6,Yes,Fiber optic,Month-to-month,Electronic check,85.35,489.45,Yes
Verilink,9926-PJHDQ,9926-pjhdq@verilink-test.com,9926-PJHDQ,0,72,Yes,DSL,Two year,Bank transfer (automatic),76.8,5468.45,No
Verilink,7382-DFJTU,7382-dfjtu@verilink-test.com,7382-DFJTU,0,18,Yes,DSL,Month-to-month,Credit card (automatic),55.2,1058.1,No
Verilink,2798-NYLMZ,2798-nylmz@verilink-test.com,2798-NYLMZ,0,71,Yes,Fiber optic,Two year,Credit card (automatic),108.55,7616,No
Verilink,4289-DTDKW,4289-dtdkw@verilink-test.com,4289-DTDKW,0,40,Yes,Fiber optic,Month-to-month,Electronic check,101.3,4113.1,Yes
Verilink,1820-TQVEV,1820-tqvev@verilink-test.com,1820-TQVEV,0,1,Yes,Fiber optic,Month-to-month,Electronic check,69.55,69.55,Yes
Verilink,2239-JALAW,2239-jalaw@verilink-test.com,2239-JALAW,0,58,Yes,Fiber optic,One year,Bank transfer (automatic),103.25,6017.65,Yes
Verilink,4853-RULSV,4853-rulsv@verilink-test.com,4853-RULSV,0,70,Yes,Fiber optic,Two year,Credit card (automatic),104,7250.15,Yes
Verilink,8098-TDCBU,8098-tdcbu@verilink-test.com,8098-TDCBU,0,42,Yes,No,Two year,Electronic check,25.25,1108.2,No
Verilink,3551-GAEGL,3551-gaegl@verilink-test.com,3551-GAEGL,0,34,No,DSL,One year,Bank transfer (automatic),30.4,938.65,No
Verilink,4785-NKHCX,4785-nkhcx@verilink-test.com,4785-NKHCX,1,5,Yes,No,Month-to-month,Bank transfer (automatic),20.05,94.15,No
Verilink,3196-NVXLZ,3196-nvxlz@verilink-test.com,3196-NVXLZ,0,25,Yes,Fiber optic,Month-to-month,Mailed check,84.6,2088.05,No
Verilink,6275-YDUVO,6275-yduvo@verilink-test.com,6275-YDUVO,0,2,Yes,Fiber optic,Month-to-month,Mailed check,86.2,178.7,Yes
Verilink,0036-IHMOT,0036-ihmot@verilink-test.com,0036-IHMOT,0,55,Yes,Fiber optic,One year,Bank transfer (automatic),103.7,5656.75,No
Verilink,0115-TFERT,0115-tfert@verilink-test.com,0115-TFERT,0,21,Yes,Fiber optic,Month-to-month,Electronic check,111.2,2317.1,Yes
Verilink,4178-EGMON,4178-egmon@verilink-test.com,4178-EGMON,0,70,Yes,Fiber optic,Two year,Credit card (automatic),88,5986.45,No
Verilink,4220-TINQT,4220-tinqt@verilink-test.com,4220-TINQT,0,61,Yes,Fiber optic,Month-to-month,Electronic check,106.35,6751.35,No
Verilink,5318-YKDPV,5318-ykdpv@verilink-test.com,5318-YKDPV,0,43,Yes,DSL,Two year,Credit card (automatic),79.15,3566.6,No
Verilink,7975-TZMLR,7975-tzmlr@verilink-test.com,7975-TZMLR,0,47,Yes,Fiber optic,One year,Electronic check,103.1,4889.3,No
Verilink,0295-QVKPB,0295-qvkpb@verilink-test.com,0295-QVKPB,0,5,Yes,DSL,Month-to-month,Credit card (automatic),63.95,318.1,No
Verilink,4335-BSMJS,4335-bsmjs@verilink-test.com,4335-BSMJS,0,62,Yes,No,Two year,Credit card (automatic),25.8,1563.95,No
Verilink,2311-QYMUQ,2311-qymuq@verilink-test.com,2311-QYMUQ,0,16,Yes,Fiber optic,Month-to-month,Credit card (automatic),89.45,1430.25,Yes
Verilink,3643-AHCFP,3643-ahcfp@verilink-test.com,3643-AHCFP,1,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),95.6,644.35,Yes
Verilink,9146-JRIOX,9146-jriox@verilink-test.com,9146-JRIOX,0,14,Yes,No,Month-to-month,Mailed check,25.55,372.45,No
Verilink,3104-OWCGK,3104-owcgk@verilink-test.com,3104-OWCGK,0,60,Yes,Fiber optic,One year,Electronic check,90.95,5453.4,Yes
Verilink,5337-IIWKZ,5337-iiwkz@verilink-test.com,5337-IIWKZ,0,34,No,DSL,Month-to-month,Electronic check,44.85,1442.6,No
Verilink,9101-BWFSS,9101-bwfss@verilink-test.com,9101-BWFSS,0,50,Yes,Fiber optic,One year,Electronic check,108.55,5610.7,Yes
Verilink,9650-VBUOG,9650-vbuog@verilink-test.com,9650-VBUOG,0,38,Yes,No,Two year,Credit card (automatic),25.05,963.95,No
Verilink,3487-EARAT,3487-earat@verilink-test.com,3487-EARAT,0,70,Yes,DSL,One year,Credit card (automatic),74.1,5222.3,No
Verilink,2672-TGEFF,2672-tgeff@verilink-test.com,2672-TGEFF,0,37,Yes,Fiber optic,Month-to-month,Electronic check,88.8,3340.55,No
Verilink,9231-ZJYAM,9231-zjyam@verilink-test.com,9231-ZJYAM,1,4,Yes,Fiber optic,Month-to-month,Electronic check,78.85,292.8,Yes
Verilink,4250-WAROZ,4250-waroz@verilink-test.com,4250-WAROZ,1,60,Yes,Fiber optic,Month-to-month,Electronic check,93.25,5774.55,No
Verilink,8184-WMOFI,8184-wmofi@verilink-test.com,8184-WMOFI,0,62,Yes,DSL,One year,Credit card (automatic),71.4,4487.3,No
Verilink,6982-SSHFK,6982-sshfk@verilink-test.com,6982-SSHFK,0,1,Yes,DSL,Month-to-month,Mailed check,44.4,44.4,Yes
Verilink,6092-QZVPP,6092-qzvpp@verilink-test.com,6092-QZVPP,0,36,Yes,DSL,Month-to-month,Credit card (automatic),79.2,2854.95,No
Verilink,4625-LAMOB,4625-lamob@verilink-test.com,4625-LAMOB,0,44,Yes,No,Two year,Credit card (automatic),20.4,905.55,No
Verilink,0727-BMPLR,0727-bmplr@verilink-test.com,0727-BMPLR,1,55,Yes,Fiber optic,One year,Electronic check,100,5509.3,Yes
Verilink,0392-BZIUW,0392-bziuw@verilink-test.com,0392-BZIUW,0,72,Yes,Fiber optic,Two year,Credit card (automatic),105,7589.8,No
Verilink,1038-ZAGBI,1038-zagbi@verilink-test.com,1038-ZAGBI,0,12,Yes,No,One year,Bank transfer (automatic),19.8,229.6,Yes
Verilink,6549-NNDYT,6549-nndyt@verilink-test.com,6549-NNDYT,0,13,No,DSL,Month-to-month,Bank transfer (automatic),30.85,394.1,No
Verilink,3027-ZTDHO,3027-ztdho@verilink-test.com,3027-ZTDHO,0,1,Yes,Fiber optic,Month-to-month,Electronic check,89.9,89.9,Yes
Verilink,0422-OHQHQ,0422-ohqhq@verilink-test.com,0422-OHQHQ,0,15,Yes,No,One year,Mailed check,20.55,295.95,No
Verilink,6916-HIJSE,6916-hijse@verilink-test.com,6916-HIJSE,0,65,Yes,DSL,Two year,Bank transfer (automatic),84.85,5459.2,No
Verilink,2316-ESMLS,2316-esmls@verilink-test.com,2316-ESMLS,0,12,No,DSL,One year,Credit card (automatic),33.15,444.75,No
Verilink,9778-OGKQZ,9778-ogkqz@verilink-test.com,9778-OGKQZ,0,72,Yes,DSL,Two year,Credit card (automatic),92,6782.15,No
Verilink,7408-OFWXJ,7408-ofwxj@verilink-test.com,7408-OFWXJ,0,72,Yes,DSL,Two year,Credit card (automatic),89.8,6510.45,No
Verilink,6007-TCTST,6007-tctst@verilink-test.com,6007-TCTST,0,72,Yes,Fiber optic,Two year,Bank transfer (automatic),115.8,8476.5,No
Verilink,2252-NKNSI,2252-nknsi@verilink-test.com,2252-NKNSI,0,52,Yes,DSL,Two year,Mailed check,85.15,4461.85,No
Verilink,8713-IGZSO,8713-igzso@verilink-test.com,8713-IGZSO,0,2,Yes,No,Month-to-month,Mailed check,24.85,62,No
Verilink,7905-TVXTA,7905-tvxta@verilink-test.com,7905-TVXTA,0,5,Yes,DSL,Month-to-month,Electronic check,64.35,352.65,No
Verilink,7695-PKLCZ,7695-pklcz@verilink-test.com,7695-PKLCZ,0,68,Yes,No,Two year,Credit card (automatic),20.5,1424.9,No
Verilink,2382-BCKQJ,2382-bckqj@verilink-test.com,2382-BCKQJ,0,62,Yes,Fiber optic,One year,Electronic check,100.15,6413.65,Yes
Verilink,8374-UULRV,8374-uulrv@verilink-test.com,8374-UULRV,0,72,Yes,DSL,Two year,Credit card (automatic),86.05,6309.65,No
Verilink,2207-NHRJK,2207-nhrjk@verilink-test.com,2207-NHRJK,0,1,Yes,DSL,Month-to-month,Electronic check,50.8,50.8,Yes
Verilink,3224-DFQNQ,3224-dfqnq@verilink-test.com,3224-DFQNQ,0,66,Yes,Fiber optic,One year,Electronic check,89,5898.6,No
Verilink,5275-PMFUT,5275-pmfut@verilink-test.com,5275-PMFUT,0,72,No,DSL,Two year,Credit card (automatic),64.8,4719.75,No
Verilink,4795-UXVCJ,4795-uxvcj@verilink-test.com,4795-UXVCJ,0,26,Yes,No,One year,Credit card (automatic),19.8,457.3,No
Verilink,9777-IQHWP,9777-iqhwp@verilink-test.com,9777-IQHWP,0,64,Yes,Fiber optic,Two year,Bank transfer (automatic),93.4,5822.3,No
Verilink,0947-MUGVO,0947-mugvo@verilink-test.com,0947-MUGVO,1,20,Yes,Fiber optic,Month-to-month,Electronic check,73.65,1463.5,Yes
Verilink,9944-HKVVB,9944-hkvvb@verilink-test.com,9944-HKVVB,0,3,Yes,Fiber optic,Month-to-month,Electronic check,95.1,307.4,Yes
Verilink,4124-MMETB,4124-mmetb@verilink-test.com,4124-MMETB,0,22,Yes,Fiber optic,Month-to-month,Credit card (automatic),94.65,2104.55,Yes
Verilink,3671-SHRSP,3671-shrsp@verilink-test.com,3671-SHRSP,0,4,Yes,Fiber optic,Month-to-month,Mailed check,80.6,319.15,Yes
Verilink,0979-MOZQI,0979-mozqi@verilink-test.com,0979-MOZQI,0,62,No,DSL,Two year,Bank transfer (automatic),39,2337.45,No
Verilink,2732-ISEZX,2732-isezx@verilink-test.com,2732-ISEZX,0,5,Yes,No,Month-to-month,Mailed check,20.5,104.3,No
Verilink,3313-QKNKB,3313-qknkb@verilink-test.com,3313-QKNKB,0,59,Yes,Fiber optic,One year,Electronic check,85.55,5084.65,Yes
Verilink,0323-XWWTN,0323-xwwtn@verilink-test.com,0323-XWWTN,0,3,Yes,No,Two year,Mailed check,26.4,121.25,No
Verilink,1937-OTUKY,1937-otuky@verilink-test.com,1937-OTUKY,0,72,Yes,Fiber optic,Two year,Bank transfer (automatic),98.2,7015.9,No
Verilink,1573-LGXBA,1573-lgxba@verilink-test.com,1573-LGXBA,0,57,Yes,Fiber optic,One year,Credit card (automatic),97.55,5598,No
Verilink,1764-VUUMT,1764-vuumt@verilink-test.com,1764-VUUMT,0,66,Yes,No,Two year,Credit card (automatic),19.95,1269.1,No
Verilink,5073-WXOYN,5073-wxoyn@verilink-test.com,5073-WXOYN,0,60,No,DSL,Month-to-month,Electronic check,50.8,3027.4,Yes
Verilink,4713-ZBURT,4713-zburt@verilink-test.com,4713-ZBURT,0,45,Yes,Fiber optic,Two year,Bank transfer (automatic),99.7,4634.35,No
Verilink,3050-GBUSH,3050-gbush@verilink-test.com,3050-GBUSH,0,3,No,DSL,Month-to-month,Credit card (automatic),34.8,113.95,No
Verilink,0207-MDKNV,0207-mdknv@verilink-test.com,0207-MDKNV,0,15,Yes,Fiber optic,Month-to-month,Electronic check,105.1,1582.75,Yes
Verilink,7876-AEHIG,7876-aehig@verilink-test.com,7876-AEHIG,0,51,No,DSL,One year,Bank transfer (automatic),60.15,3077,No
Verilink,7945-HLKEA,7945-hlkea@verilink-test.com,7945-HLKEA,0,60,Yes,DSL,One year,Electronic check,64.75,4039.5,No
Verilink,9342-VNIMQ,9342-vnimq@verilink-test.com,9342-VNIMQ,0,33,Yes,DSL,Month-to-month,Bank transfer (automatic),54.65,1665.2,No
Verilink,9851-KIELU,9851-kielu@verilink-test.com,9851-KIELU,0,10,Yes,Fiber optic,Month-to-month,Electronic check,110.1,1043.3,Yes
Verilink,3523-BRGUW,3523-brguw@verilink-test.com,3523-BRGUW,1,26,Yes,No,One year,Credit card (automatic),19.3,504.2,No
Verilink,3908-BLSYF,3908-blsyf@verilink-test.com,3908-BLSYF,0,6,Yes,Fiber optic,Month-to-month,Electronic check,83.9,497.55,Yes
Verilink,3199-NPKCN,3199-npkcn@verilink-test.com,3199-NPKCN,0,67,Yes,Fiber optic,One year,Electronic check,111.25,7511.65,No
Verilink,5170-PTRKA,5170-ptrka@verilink-test.com,5170-PTRKA,0,49,No,DSL,One year,Credit card (automatic),35.8,1782,No
Verilink,4661-NJEUX,4661-njeux@verilink-test.com,4661-NJEUX,0,1,Yes,No,Month-to-month,Mailed check,20.05,20.05,No
Verilink,2123-AGEEN,2123-ageen@verilink-test.com,2123-AGEEN,1,7,Yes,Fiber optic,Month-to-month,Electronic check,84.35,609.65,No
Verilink,1258-YMZNM,1258-ymznm@verilink-test.com,1258-YMZNM,1,27,Yes,Fiber optic,One year,Bank transfer (automatic),110.5,2857.6,No
Verilink,0048-LUMLS,0048-lumls@verilink-test.com,0048-LUMLS,0,37,Yes,Fiber optic,One year,Credit card (automatic),91.2,3247.55,No
Verilink,7549-MYGPK,7549-mygpk@verilink-test.com,7549-MYGPK,0,63,Yes,Fiber optic,Month-to-month,Electronic check,100.55,6215.35,Yes
Verilink,5898-IGSLP,5898-igslp@verilink-test.com,5898-IGSLP,0,31,Yes,Fiber optic,Month-to-month,Electronic check,89.3,2823,No
Verilink,3804-RVTGV,3804-rvtgv@verilink-test.com,3804-RVTGV,0,50,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),103.85,5017.9,Yes
Verilink,6259-WJQLC,6259-wjqlc@verilink-test.com,6259-WJQLC,1,32,Yes,Fiber optic,Month-to-month,Credit card (automatic),81.1,2619.25,No
Verilink,9227-LUNBG,9227-lunbg@verilink-test.com,9227-LUNBG,0,1,No,DSL,Month-to-month,Electronic check,24.6,24.6,Yes
Verilink,7997-EASSD,7997-eassd@verilink-test.com,7997-EASSD,0,63,Yes,Fiber optic,One year,Credit card (automatic),81.2,4965.1,No
Verilink,0730-KOAVE,0730-koave@verilink-test.com,0730-KOAVE,0,30,Yes,Fiber optic,Month-to-month,Credit card (automatic),94.3,2679.7,No
Verilink,8975-SKGRX,8975-skgrx@verilink-test.com,8975-SKGRX,0,71,Yes,Fiber optic,Two year,Bank transfer (automatic),116.1,8310.55,No
Verilink,0678-RLHVP,0678-rlhvp@verilink-test.com,0678-RLHVP,0,53,Yes,Fiber optic,Two year,Electronic check,105.55,5682.25,No
Verilink,4315-MURBD,4315-murbd@verilink-test.com,4315-MURBD,0,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),98.9,1120.95,Yes
Verilink,2267-FPIMA,2267-fpima@verilink-test.com,2267-FPIMA,0,50,Yes,Fiber optic,Month-to-month,Credit card (automatic),94.4,4914.9,No
Verilink,1051-GEJLJ,1051-gejlj@verilink-test.com,1051-GEJLJ,0,2,Yes,No,Month-to-month,Mailed check,19.5,27.55,No
Verilink,9734-YWGEX,9734-ywgex@verilink-test.com,9734-YWGEX,0,9,Yes,Fiber optic,Month-to-month,Credit card (automatic),98.3,923.5,Yes
Verilink,2719-BDAQO,2719-bdaqo@verilink-test.com,2719-BDAQO,0,17,Yes,Fiber optic,Month-to-month,Electronic check,93.85,1625.65,Yes
Verilink,5285-MVEHD,5285-mvehd@verilink-test.com,5285-MVEHD,0,56,Yes,Fiber optic,One year,Credit card (automatic),105.6,6068.65,No
Verilink,0379-DJQHR,0379-djqhr@verilink-test.com,0379-DJQHR,0,67,Yes,DSL,Two year,Credit card (automatic),81.35,5398.6,No
Verilink,0781-LKXBR,0781-lkxbr@verilink-test.com,0781-LKXBR,1,9,Yes,Fiber optic,Month-to-month,Electronic check,100.5,918.6,Yes
Verilink,5543-QDCRY,5543-qdcry@verilink-test.com,5543-QDCRY,0,4,Yes,DSL,Month-to-month,Electronic check,56.4,234.85,No
Verilink,0297-RBCSG,0297-rbcsg@verilink-test.com,0297-RBCSG,0,19,Yes,DSL,One year,Bank transfer (automatic),65.35,1231.85,No
Verilink,4694-PHWFW,4694-phwfw@verilink-test.com,4694-PHWFW,0,8,Yes,No,Month-to-month,Mailed check,19.95,170.9,No
Verilink,0835-JKADZ,0835-jkadz@verilink-test.com,0835-JKADZ,0,71,Yes,Fiber optic,Two year,Electronic check,111.25,7984.15,No
